"","Date","PlayerID","Training","SessionType","Duration","RPE","SessionLoad","DailyLoad","AcuteLoad","ChronicLoad","AcuteChronicRatio","ObjectiveRating","FocusRating","BestOutOfMyself"
"1605","2018-04-26",2,"Yes","Skills",80,4.2,320,NA,NA,NA,NA,NA,NA,NA
"1606","2018-04-26",2,"Yes","Strength",70,5.9,420,NA,NA,NA,NA,NA,NA,NA
"1607","2018-04-26",3,"Yes","Speed",30,4.3,120,525,217.4,295.25,0.74,NA,NA,"Absolutely"
"1608","2018-04-26",3,"Yes","Strength",75,4.9,375,NA,NA,NA,NA,NA,NA,"Absolutely"
"1609","2018-04-26",3,"Yes","Mobility/Recovery",30,1.2,30,NA,NA,NA,NA,NA,NA,"Absolutely"
"1610","2018-04-26",4,"Yes","Conditioning",45,5.1,225,625,251.6,212.57,1.18,8,8,"Absolutely"
"1611","2018-04-26",4,"Yes","Strength",100,3.8,400,NA,NA,NA,NA,8,8,"Absolutely"
"1612","2018-04-26",6,"Yes","Speed",30,4.3,120,705,382.9,394.11,0.97,8,8,NA
"1613","2018-04-26",6,"Yes","Skills",90,4.8,450,NA,NA,NA,NA,8,8,NA
"1614","2018-04-26",6,"Yes","Strength",45,3.3,135,NA,NA,NA,NA,8,8,NA
"1615","2018-04-26",7,"Yes","Conditioning",30,2.6,90,540,162.1,214.61,0.76,NA,NA,NA
"1616","2018-04-26",7,"Yes","Skills",25,3.2,75,NA,NA,NA,NA,NA,NA,NA
"1617","2018-04-26",7,"Yes","Strength",75,4.7,375,NA,NA,NA,NA,NA,NA,NA
"1618","2018-04-26",8,"Yes","Conditioning",60,5.2,300,600,363.1,261.39,1.39,NA,NA,NA
"1619","2018-04-26",8,"Yes","Strength",60,5.3,300,NA,NA,NA,NA,NA,NA,NA
"1620","2018-04-26",10,"Yes","Skills",75,4,300,675,267,240.89,1.11,8,8,NA
"1621","2018-04-26",10,"Yes","Speed",15,1.1,15,NA,NA,NA,NA,8,8,NA
"1622","2018-04-26",10,"Yes","Strength",90,4.1,360,NA,NA,NA,NA,8,8,NA
"1623","2018-04-26",11,"Yes","Skills",90,4.9,450,750,349.1,308.07,1.13,9,9,"Absolutely"
"1624","2018-04-26",11,"Yes","Strength",60,5.2,300,NA,NA,NA,NA,9,9,"Absolutely"
"1625","2018-04-26",12,"Yes","Skills",60,3.5,180,405,89,69.93,1.27,7,7,NA
"1626","2018-04-26",12,"Yes","Strength",75,3.2,225,NA,NA,NA,NA,7,7,NA
"1627","2018-04-26",14,"Yes","Speed",15,1.9,30,720,239.7,131.18,1.83,NA,NA,NA
"1628","2018-04-26",14,"Yes","Skills",60,3.8,240,NA,NA,NA,NA,NA,NA,NA
"1629","2018-04-26",14,"Yes","Strength",90,4.7,450,NA,NA,NA,NA,NA,NA,NA
"1630","2018-04-26",16,"Yes","Skills",90,3.8,360,795,214.1,206.54,1.04,9,9,NA
"1631","2018-04-26",16,"Yes","Strength",75,5.1,375,NA,NA,NA,NA,9,9,NA
"1632","2018-04-26",16,"Yes","Mobility/Recovery",30,1.9,60,NA,NA,NA,NA,9,9,NA
"1633","2018-04-25",6,"Yes","Strength",60,4.2,240,330,282.1,386.43,0.73,NA,NA,NA
"1634","2018-04-25",6,"Yes","Mobility/Recovery",30,3.1,90,NA,NA,NA,NA,NA,NA,NA
"1635","2018-04-25",13,"Yes","Mobility/Recovery",30,0,0,0,213.9,257.75,0.83,NA,NA,"Not at all"
"1636","2018-04-25",17,"Yes","Mobility/Recovery",30,1.1,30,230,373.1,270.36,1.38,NA,NA,NA
"1637","2018-04-25",17,"Yes","Strength",50,4.2,200,NA,NA,NA,NA,NA,NA,NA
"1638","2018-04-24",2,"Yes","Mobility/Recovery",40,2.2,80,80,156.4,222.36,0.7,NA,NA,NA
"1639","2018-04-24",6,"Yes","Skills",45,4.1,180,820,367.9,421.61,0.87,8,8,NA
"1640","2018-04-24",6,"Yes","Conditioning",35,8,280,NA,NA,NA,NA,8,8,NA
"1641","2018-04-24",6,"Yes","Conditioning",45,8,360,NA,NA,NA,NA,8,8,NA
"1642","2018-04-24",7,"Yes","Conditioning",20,1.8,40,220,134.3,228.36,0.59,NA,NA,NA
"1643","2018-04-24",7,"Yes","Strength",60,3.3,180,NA,NA,NA,NA,NA,NA,NA
"1644","2018-04-24",17,"Yes","Conditioning",40,9.1,360,872,416.7,289.64,1.44,7,9,NA
"1645","2018-04-24",17,"Yes","Conditioning",48,9.1,432,NA,NA,NA,NA,7,9,NA
"1646","2018-04-24",17,"Yes","Skills",40,2.7,80,NA,NA,NA,NA,7,9,NA
"1647","2018-04-23",6,"Yes","Speed",45,5,225,825,250.7,399.11,0.63,9,9,"Absolutely"
"1648","2018-04-23",6,"Yes","Skills",60,5,300,NA,NA,NA,NA,9,9,"Absolutely"
"1649","2018-04-23",6,"Yes","Strength",60,4.7,300,NA,NA,NA,NA,9,9,"Absolutely"
"1650","2018-04-23",17,"Yes","Speed",30,5.1,150,570,322.9,265.46,1.22,7,9,NA
"1651","2018-04-23",17,"Yes","Skills",30,3.9,120,NA,NA,NA,NA,7,9,NA
"1652","2018-04-23",17,"Yes","Strength",75,4,300,NA,NA,NA,NA,7,9,NA
"1653","2018-04-22",1,"Yes","Skills",30,3.1,90,202,72.1,245.54,0.29,NA,NA,NA
"1654","2018-04-22",1,"Yes","Game",14,3.8,56,NA,NA,NA,NA,NA,NA,NA
"1655","2018-04-22",1,"Yes","Game",12,3.9,48,NA,NA,NA,NA,NA,NA,NA
"1656","2018-04-22",1,"Yes","Mobility/Recovery",15,0,8,NA,NA,NA,NA,NA,NA,NA
"1657","2018-04-22",2,"Yes","Skills",40,3.8,160,320,217.9,248.79,0.88,NA,NA,NA
"1658","2018-04-22",2,"Yes","Game",20,4.4,100,NA,NA,NA,NA,NA,NA,NA
"1659","2018-04-22",2,"Yes","Mobility/Recovery",30,2.3,60,NA,NA,NA,NA,NA,NA,NA
"1660","2018-04-22",4,"Yes","Game",32,8.4,256,256,162.3,248.64,0.65,7,7,NA
"1661","2018-04-22",7,"Yes","Strength",45,4.9,225,375,120,248.36,0.48,NA,NA,NA
"1662","2018-04-22",7,"Yes","Conditioning",25,5.3,150,NA,NA,NA,NA,NA,NA,NA
"1663","2018-04-22",8,"Yes","Game",43,1.2,430,880,328.9,343.71,0.96,NA,NA,NA
"1664","2018-04-22",8,"Yes","Game",45,0.8,450,NA,NA,NA,NA,NA,NA,NA
"1665","2018-04-22",10,"Yes","Skills",60,4.8,300,537,297.7,285.71,1.04,8,8,NA
"1666","2018-04-22",10,"Yes","Game",15,8.4,120,NA,NA,NA,NA,8,8,NA
"1667","2018-04-22",10,"Yes","Game",13,9.1,117,NA,NA,NA,NA,8,8,NA
"1668","2018-04-22",11,"Yes","Game",35,1.4,350,730,384.9,398.07,0.97,10,10,"Absolutely"
"1669","2018-04-22",11,"Yes","Game",36,0.9,360,NA,NA,NA,NA,10,10,"Absolutely"
"1670","2018-04-22",11,"Yes","Mobility/Recovery",20,0.8,20,NA,NA,NA,NA,10,10,"Absolutely"
"1671","2018-04-22",12,"Yes","Game",7,4,28,98,39.7,74.75,0.53,8,8,NA
"1672","2018-04-22",12,"Yes","Game",14,5.2,70,NA,NA,NA,NA,8,8,NA
"1673","2018-04-22",13,"Yes","Game",27,6.9,189,432,288.9,325.61,0.89,NA,NA,"Not at all"
"1674","2018-04-22",13,"Yes","Game",27,9.1,243,NA,NA,NA,NA,NA,NA,"Not at all"
"1675","2018-04-22",13,"Yes","Mobility/Recovery",15,0,0,NA,NA,NA,NA,NA,NA,"Not at all"
"1676","2018-04-22",14,"Yes","Game",27,5.9,162,354,136.9,179.93,0.76,8,8,"Absolutely"
"1677","2018-04-22",14,"Yes","Game",32,6.1,192,NA,NA,NA,NA,8,8,"Absolutely"
"1678","2018-04-22",16,"Yes","Game",7,8.2,56,342,214.6,272.96,0.79,9,8,NA
"1679","2018-04-22",16,"Yes","Game",7,8,56,NA,NA,NA,NA,9,8,NA
"1680","2018-04-22",16,"Yes","Skills",40,5,200,NA,NA,NA,NA,9,8,NA
"1681","2018-04-22",16,"Yes","Mobility/Recovery",60,0,30,NA,NA,NA,NA,9,8,NA
"1682","2018-04-21",1,"Yes","Skills",40,3.2,120,228,61.1,261.18,0.23,NA,NA,NA
"1683","2018-04-21",1,"Yes","Game",14,3.9,56,NA,NA,NA,NA,NA,NA,NA
"1684","2018-04-21",1,"Yes","Game",6,4.2,24,NA,NA,NA,NA,NA,NA,NA
"1685","2018-04-21",1,"Yes","Game",4,4.3,16,NA,NA,NA,NA,NA,NA,NA
"1686","2018-04-21",1,"Yes","Mobility/Recovery",25,0.4,12,NA,NA,NA,NA,NA,NA,NA
"1687","2018-04-21",2,"Yes","Skills",60,3.9,240,455,172.1,257.71,0.67,NA,NA,NA
"1688","2018-04-21",2,"Yes","Game",25,5.3,125,NA,NA,NA,NA,NA,NA,NA
"1689","2018-04-21",2,"Yes","Mobility/Recovery",45,1.8,90,NA,NA,NA,NA,NA,NA,NA
"1690","2018-04-21",3,"Yes","Skills",90,6.7,630,997,286,438.29,0.65,NA,NA,"Absolutely"
"1691","2018-04-21",3,"Yes","Game",14,8.1,112,NA,NA,NA,NA,NA,NA,"Absolutely"
"1692","2018-04-21",3,"Yes","Game",11,9,99,NA,NA,NA,NA,NA,NA,"Absolutely"
"1693","2018-04-21",3,"Yes","Game",14,9.3,126,NA,NA,NA,NA,NA,NA,"Absolutely"
"1694","2018-04-21",3,"Yes","Mobility/Recovery",30,0.8,30,NA,NA,NA,NA,NA,NA,"Absolutely"
"1695","2018-04-21",4,"Yes","Game",110,7.7,880,880,125.7,266.29,0.47,7,7,NA
"1696","2018-04-21",8,"Yes","Game",37,5.6,222,1062,203.1,327.29,0.62,NA,NA,NA
"1697","2018-04-21",8,"Yes","Game",42,0.7,420,NA,NA,NA,NA,NA,NA,NA
"1698","2018-04-21",10,"Yes","Skills",90,3.8,360,657,221,281,0.79,8,8,NA
"1699","2018-04-21",10,"Yes","Game",7,6.1,42,NA,NA,NA,NA,8,8,NA
"1700","2018-04-21",10,"Yes","Game",15,8.6,135,NA,NA,NA,NA,8,8,NA
"1701","2018-04-21",10,"Yes","Game",15,8.3,120,NA,NA,NA,NA,8,8,NA
"1702","2018-04-21",11,"Yes","Game",32,7.3,224,964,280.6,400.93,0.7,8,5,"Absolutely"
"1703","2018-04-21",11,"Yes","Game",32,1.2,320,NA,NA,NA,NA,8,5,"Absolutely"
"1704","2018-04-21",11,"Yes","Game",35,1.2,350,NA,NA,NA,NA,8,5,"Absolutely"
"1705","2018-04-21",11,"Yes","Mobility/Recovery",35,2.1,70,NA,NA,NA,NA,8,5,"Absolutely"
"1706","2018-04-21",12,"Yes","Game",40,2.7,120,120,25.7,92.68,0.28,8,8,NA
"1707","2018-04-21",13,"Yes","Game",34,9,306,615,227.1,343.04,0.66,NA,NA,"Not at all"
"1708","2018-04-21",13,"Yes","Game",27,7.1,189,NA,NA,NA,NA,NA,NA,"Not at all"
"1709","2018-04-21",13,"Yes","Game",24,5.5,120,NA,NA,NA,NA,NA,NA,"Not at all"
"1710","2018-04-21",13,"Yes","Mobility/Recovery",30,0.6,0,NA,NA,NA,NA,NA,NA,"Not at all"
"1711","2018-04-21",14,"Yes","Game",27,5.4,135,604,86.3,167.29,0.52,6,7,"Absolutely"
"1712","2018-04-21",14,"Yes","Game",35,7,245,NA,NA,NA,NA,6,7,"Absolutely"
"1713","2018-04-21",14,"Yes","Game",32,7.1,224,NA,NA,NA,NA,6,7,"Absolutely"
"1714","2018-04-21",15,"Yes","Speed",30,3.3,90,340,65.7,80.36,0.82,NA,NA,NA
"1715","2018-04-21",15,"Yes","Conditioning",30,3,90,NA,NA,NA,NA,NA,NA,NA
"1716","2018-04-21",15,"Yes","Strength",40,3.6,160,NA,NA,NA,NA,NA,NA,NA
"1717","2018-04-21",16,"Yes","Game",7,7.3,49,362,122.9,272,0.45,10,10,NA
"1718","2018-04-21",16,"Yes","Game",7,9.3,63,NA,NA,NA,NA,10,10,NA
"1719","2018-04-21",16,"Yes","Skills",50,4.9,250,NA,NA,NA,NA,10,10,NA
"1720","2018-04-21",17,"Yes","Speed",45,3.8,180,940,367.9,295.46,1.25,8,8,NA
"1721","2018-04-21",17,"Yes","Skills",45,2.2,90,NA,NA,NA,NA,8,8,NA
"1722","2018-04-21",17,"Yes","Conditioning",30,9.3,270,NA,NA,NA,NA,8,8,NA
"1723","2018-04-21",17,"Yes","Strength",80,5,400,NA,NA,NA,NA,8,8,NA
"1724","2018-04-20",2,"Yes","Skills",70,3.2,210,220,126,241.46,0.52,NA,NA,NA
"1725","2018-04-20",2,"Yes","Mobility/Recovery",10,0.8,10,NA,NA,NA,NA,NA,NA,NA
"1726","2018-04-20",3,"Yes","Skills",75,4.9,375,375,243.6,402.68,0.6,NA,NA,"Absolutely"
"1727","2018-04-20",3,"Yes","Mobility/Recovery",30,0.3,0,NA,NA,NA,NA,NA,NA,"Absolutely"
"1728","2018-04-20",7,"Yes","Conditioning",25,3.3,75,255,133.7,268.71,0.5,NA,NA,NA
"1729","2018-04-20",7,"Yes","Strength",45,3.8,180,NA,NA,NA,NA,NA,NA,NA
"1730","2018-04-20",10,"Yes","Skills",75,6.3,450,450,211.1,257.54,0.82,8,8,NA
"1731","2018-04-20",11,"Yes","Skills",65,5.7,390,390,227.7,366.5,0.62,9,9,"Absolutely"
"1732","2018-04-20",13,"Yes","Skills",90,4.5,450,450,208.7,321.07,0.65,NA,NA,"Not at all"
"1733","2018-04-20",13,"Yes","Mobility/Recovery",25,0.1,0,NA,NA,NA,NA,NA,NA,"Not at all"
"1734","2018-04-20",16,"Yes","Skills",60,3.9,240,300,158.9,269.79,0.59,9,9,"Absolutely"
"1735","2018-04-20",16,"Yes","Mobility/Recovery",60,0.9,60,NA,NA,NA,NA,9,9,"Absolutely"
"1736","2018-04-19",2,"Yes","Mobility/Recovery",20,1.1,20,20,108.9,233.61,0.47,NA,NA,NA
"1737","2018-04-19",6,"Yes","Speed",45,7.4,315,930,257.1,437.86,0.59,8,8,NA
"1738","2018-04-19",6,"Yes","Skills",45,3.2,135,NA,NA,NA,NA,8,8,NA
"1739","2018-04-19",6,"Yes","Strength",120,3.8,480,NA,NA,NA,NA,8,8,NA
"1740","2018-04-19",7,"Yes","Conditioning",30,3.3,90,90,141,259.61,0.54,NA,NA,NA
"1741","2018-04-19",13,"Yes","Mobility/Recovery",30,0.4,0,0,169.4,305,0.56,NA,NA,"Not at all"
"1742","2018-04-19",16,"Yes","Mobility/Recovery",60,0,30,30,131.7,259.07,0.51,NA,NA,"Absolutely"
"1743","2018-04-19",17,"Yes","Speed",45,2.9,135,535,233.6,261.89,0.89,8,8,NA
"1744","2018-04-19",17,"Yes","Skills",40,1,40,NA,NA,NA,NA,8,8,NA
"1745","2018-04-19",17,"Yes","Strength",90,4.5,360,NA,NA,NA,NA,8,8,NA
"1746","2018-04-18",2,"Yes","Skills",90,3.2,270,270,150.9,232.89,0.65,NA,NA,NA
"1747","2018-04-18",3,"Yes","Skills",90,3.8,360,360,254.3,388.21,0.66,NA,NA,"Absolutely"
"1748","2018-04-18",7,"Yes","Conditioning",20,3.2,60,60,177,261.21,0.68,NA,NA,NA
"1749","2018-04-18",8,"Yes","Skills",90,4.3,360,360,239.6,306.5,0.78,NA,NA,NA
"1750","2018-04-18",10,"Yes","Skills",60,3.1,180,180,242.6,241.46,1,8,7,NA
"1751","2018-04-18",11,"Yes","Skills",90,3.8,360,360,228.9,350.07,0.65,8,9,"Absolutely"
"1752","2018-04-18",13,"Yes","Skills",90,4.9,450,450,237.1,309.46,0.77,NA,NA,"Not at all"
"1753","2018-04-18",13,"Yes","Mobility/Recovery",50,0,0,NA,NA,NA,NA,NA,NA,"Not at all"
"1754","2018-04-18",16,"Yes","Skills",60,3.8,240,285,178.4,261.93,0.68,10,10,NA
"1755","2018-04-18",16,"Yes","Mobility/Recovery",45,0.9,45,NA,NA,NA,NA,10,10,NA
"1756","2018-04-18",17,"Yes","Mobility/Recovery",30,0,15,215,157.1,242.79,0.65,NA,NA,NA
"1757","2018-04-18",17,"Yes","Strength",50,3.8,200,NA,NA,NA,NA,NA,NA,NA
"1758","2018-04-17",1,"Yes","Skills",15,1.1,15,75,151.4,265,0.57,NA,NA,NA
"1759","2018-04-17",1,"Yes","Strength",30,2.1,60,NA,NA,NA,NA,NA,NA,NA
"1760","2018-04-17",2,"Yes","Skills",30,1.9,60,240,169.4,231.11,0.73,NA,NA,NA
"1761","2018-04-17",2,"Yes","Strength",45,4.3,180,NA,NA,NA,NA,NA,NA,NA
"1762","2018-04-17",3,"Yes","Skills",30,3.2,90,270,284.3,407.75,0.7,NA,NA,"Absolutely"
"1763","2018-04-17",3,"Yes","Strength",45,3.6,180,NA,NA,NA,NA,NA,NA,"Absolutely"
"1764","2018-04-17",6,"Yes","Speed",30,3,90,570,378.6,423.96,0.89,8,8,NA
"1765","2018-04-17",6,"Yes","Skills",40,2.1,80,NA,NA,NA,NA,8,8,NA
"1766","2018-04-17",6,"Yes","Conditioning",20,7.9,160,NA,NA,NA,NA,8,8,NA
"1767","2018-04-17",6,"Yes","Conditioning",30,8.2,240,NA,NA,NA,NA,8,8,NA
"1768","2018-04-17",7,"Yes","Skills",20,0.9,20,60,218.4,275.14,0.79,NA,NA,NA
"1769","2018-04-17",7,"Yes","Strength",20,2.3,40,NA,NA,NA,NA,NA,NA,NA
"1770","2018-04-17",10,"Yes","Skills",40,1.7,80,260,216.9,236.46,0.92,8,8,NA
"1771","2018-04-17",10,"Yes","Strength",45,4,180,NA,NA,NA,NA,8,8,NA
"1772","2018-04-17",11,"Yes","Skills",35,1.9,70,250,261,346.14,0.75,8,9,"Absolutely"
"1773","2018-04-17",11,"Yes","Strength",45,3.4,180,NA,NA,NA,NA,8,9,"Absolutely"
"1774","2018-04-17",12,"Yes","Strength",30,2.5,60,60,68.6,88.39,0.78,7,7,NA
"1775","2018-04-17",13,"Yes","Strength",20,3.4,60,75,215.7,311.79,0.69,NA,NA,"Not at all"
"1776","2018-04-17",13,"Yes","Skills",30,0,15,NA,NA,NA,NA,NA,NA,"Not at all"
"1777","2018-04-17",13,"Yes","Mobility/Recovery",40,0.3,0,NA,NA,NA,NA,NA,NA,"Not at all"
"1778","2018-04-17",16,"Yes","Strength",45,3,135,183,172,265.93,0.65,8,8,NA
"1779","2018-04-17",16,"Yes","Skills",20,2.4,40,NA,NA,NA,NA,8,8,NA
"1780","2018-04-17",16,"Yes","Mobility/Recovery",15,0,8,NA,NA,NA,NA,8,8,NA
"1781","2018-04-17",17,"Yes","Skills",30,0.9,30,495,213.9,235.11,0.91,6,7,NA
"1782","2018-04-17",17,"Yes","Conditioning",25,9.1,225,NA,NA,NA,NA,6,7,NA
"1783","2018-04-17",17,"Yes","Conditioning",30,8.1,240,NA,NA,NA,NA,6,7,NA
"1784","2018-04-16",1,"Yes","Skills",30,1.8,60,125,109.1,254.43,0.43,NA,NA,NA
"1785","2018-04-16",1,"Yes","Game",7,2.9,21,NA,NA,NA,NA,NA,NA,NA
"1786","2018-04-16",1,"Yes","Game",9,4.2,36,NA,NA,NA,NA,NA,NA,NA
"1787","2018-04-16",1,"Yes","Mobility/Recovery",15,0,8,NA,NA,NA,NA,NA,NA,NA
"1788","2018-04-16",5,"Yes","Game",6,5.5,30,72,26.3,110.68,0.24,8,8,NA
"1789","2018-04-16",5,"Yes","Game",6,6.6,42,NA,NA,NA,NA,8,8,NA
"1790","2018-04-16",6,"Yes","Strength",60,5.1,300,300,297.1,418.61,0.71,NA,NA,NA
"1791","2018-04-16",13,"Yes","Mobility/Recovery",10,0,0,0,205,320.79,0.64,NA,NA,"Not at all"
"1792","2018-04-16",15,"Yes","Speed",40,3.4,120,120,17.1,68.21,0.25,NA,NA,"Not at all"
"1793","2018-04-16",17,"Yes","Speed",40,2.7,120,390,143.1,217.43,0.66,7,9,NA
"1794","2018-04-16",17,"Yes","Skills",30,1,30,NA,NA,NA,NA,7,9,NA
"1795","2018-04-16",17,"Yes","Strength",60,3.8,240,NA,NA,NA,NA,7,9,NA
"1796","2018-04-15",1,"Yes","Skills",45,2.7,135,221,122.9,262.75,0.47,NA,NA,NA
"1797","2018-04-15",1,"Yes","Game",9,4.3,36,NA,NA,NA,NA,NA,NA,NA
"1798","2018-04-15",1,"Yes","Game",7,5,35,NA,NA,NA,NA,NA,NA,NA
"1799","2018-04-15",1,"Yes","Mobility/Recovery",30,0.4,15,NA,NA,NA,NA,NA,NA,NA
"1800","2018-04-15",2,"Yes","Skills",40,2.8,120,132,169.4,240.96,0.7,NA,NA,NA
"1801","2018-04-15",2,"Yes","Game",3,4,12,NA,NA,NA,NA,NA,NA,NA
"1802","2018-04-15",3,"Yes","Skills",60,6.2,360,700,310,432.96,0.72,NA,NA,"Absolutely"
"1803","2018-04-15",3,"Yes","Game",14,0.9,140,NA,NA,NA,NA,NA,NA,"Absolutely"
"1804","2018-04-15",3,"Yes","Mobility/Recovery",60,1.3,60,NA,NA,NA,NA,NA,NA,"Absolutely"
"1805","2018-04-15",4,"Yes","Game",76,8.1,608,608,249.4,285.29,0.87,6,6,NA
"1806","2018-04-15",7,"Yes","Skills",60,5,300,471,263.4,305.86,0.86,NA,NA,NA
"1807","2018-04-15",7,"Yes","Game",14,8.7,126,NA,NA,NA,NA,NA,NA,NA
"1808","2018-04-15",7,"Yes","Game",5,8.9,45,NA,NA,NA,NA,NA,NA,NA
"1809","2018-04-15",8,"Yes","Game",35,6.8,245,565,286.7,328.21,0.87,NA,NA,NA
"1810","2018-04-15",8,"Yes","Game",40,7.9,320,NA,NA,NA,NA,NA,NA,NA
"1811","2018-04-15",10,"Yes","Skills",60,5.6,360,588,179.7,242.71,0.74,8,9,NA
"1812","2018-04-15",10,"Yes","Game",13,5.8,78,NA,NA,NA,NA,8,9,NA
"1813","2018-04-15",10,"Yes","Game",15,0.4,150,NA,NA,NA,NA,8,9,NA
"1814","2018-04-15",11,"Yes","Game",31,8.8,279,594,266,371.89,0.72,9,9,"Absolutely"
"1815","2018-04-15",11,"Yes","Game",25,8.8,225,NA,NA,NA,NA,9,9,"Absolutely"
"1816","2018-04-15",11,"Yes","Mobility/Recovery",45,1.9,90,NA,NA,NA,NA,9,9,"Absolutely"
"1817","2018-04-15",12,"Yes","Game",40,4.7,200,200,60,94.29,0.64,6,6,"Somewhat"
"1818","2018-04-15",13,"Yes","Game",27,9.1,243,486,265,332.5,0.8,NA,NA,"Not at all"
"1819","2018-04-15",13,"Yes","Game",27,9.2,243,NA,NA,NA,NA,NA,NA,"Not at all"
"1820","2018-04-15",13,"Yes","Mobility/Recovery",20,0,0,NA,NA,NA,NA,NA,NA,"Not at all"
"1821","2018-04-15",16,"Yes","Game",4,7.2,28,314,199.4,280.93,0.71,NA,8,"Absolutely"
"1822","2018-04-15",16,"Yes","Game",7,7.9,56,NA,NA,NA,NA,NA,8,"Absolutely"
"1823","2018-04-15",16,"Yes","Skills",40,5.3,200,NA,NA,NA,NA,NA,8,"Absolutely"
"1824","2018-04-15",16,"Yes","Mobility/Recovery",30,0.8,30,NA,NA,NA,NA,NA,8,"Absolutely"
"1825","2018-04-14",1,"Yes","Skills",20,2.7,60,121,147,254.86,0.58,NA,NA,NA
"1826","2018-04-14",1,"Yes","Game",14,4.1,56,NA,NA,NA,NA,NA,NA,NA
"1827","2018-04-14",1,"Yes","Mobility/Recovery",10,0,5,NA,NA,NA,NA,NA,NA,NA
"1828","2018-04-14",2,"Yes","Skills",25,4.3,100,100,150.6,236.25,0.64,NA,NA,NA
"1829","2018-04-14",3,"Yes","Skills",30,5.9,180,306,317.1,407.96,0.78,NA,NA,"Absolutely"
"1830","2018-04-14",3,"Yes","Game",14,9.2,126,NA,NA,NA,NA,NA,NA,"Absolutely"
"1831","2018-04-14",4,"Yes","Game",37,7.6,296,296,162.6,263.57,0.62,7,7,NA
"1832","2018-04-14",7,"Yes","Skills",30,5.8,180,306,190.1,276.82,0.69,NA,NA,NA
"1833","2018-04-14",7,"Yes","Game",14,9.2,126,NA,NA,NA,NA,NA,NA,NA
"1834","2018-04-14",8,"Yes","Game",40,7.1,280,280,311.7,308.04,1.01,NA,NA,NA
"1835","2018-04-14",10,"Yes","Skills",30,4.4,120,232,100,220.18,0.45,8,8,NA
"1836","2018-04-14",10,"Yes","Game",14,8.1,112,NA,NA,NA,NA,8,8,NA
"1837","2018-04-14",11,"Yes","Game",31,8.2,248,288,256.1,350.68,0.73,9,9,"Absolutely"
"1838","2018-04-14",11,"Yes","Mobility/Recovery",20,2.3,40,NA,NA,NA,NA,9,9,"Absolutely"
"1839","2018-04-14",12,"Yes","Game",20,2.4,40,40,57.1,87.14,0.66,7,8,NA
"1840","2018-04-14",13,"Yes","Game",25,6.8,175,175,195.6,315.14,0.62,NA,NA,"Not at all"
"1841","2018-04-14",13,"Yes","Mobility/Recovery",25,0.2,0,NA,NA,NA,NA,NA,NA,"Not at all"
"1842","2018-04-14",16,"Yes","Skills",20,3.8,80,110,214.6,269.71,0.8,10,10,"Absolutely"
"1843","2018-04-14",16,"Yes","Mobility/Recovery",60,0,30,NA,NA,NA,NA,10,10,"Absolutely"
"1844","2018-04-13",1,"Yes","Skills",60,3.1,180,278,219,250.54,0.87,NA,NA,NA
"1845","2018-04-13",1,"Yes","Game",4,2.8,12,NA,NA,NA,NA,NA,NA,NA
"1846","2018-04-13",1,"Yes","Game",14,4.1,56,NA,NA,NA,NA,NA,NA,NA
"1847","2018-04-13",1,"Yes","Mobility/Recovery",15,1.9,30,NA,NA,NA,NA,NA,NA,NA
"1848","2018-04-13",2,"Yes","Skills",50,4.4,200,314,162,232.68,0.7,NA,NA,NA
"1849","2018-04-13",2,"Yes","Game",19,6,114,NA,NA,NA,NA,NA,NA,NA
"1850","2018-04-13",3,"Yes","Skills",60,5.2,300,414,299.1,397.04,0.75,NA,NA,"Absolutely"
"1851","2018-04-13",3,"Yes","Game",12,7.2,84,NA,NA,NA,NA,NA,NA,"Absolutely"
"1852","2018-04-13",3,"Yes","Mobility/Recovery",30,1,30,NA,NA,NA,NA,NA,NA,"Absolutely"
"1853","2018-04-13",4,"Yes","Game",64,7.9,512,512,120.3,253,0.48,7,7,NA
"1854","2018-04-13",5,"Yes","Game",9,7.2,63,112,27.4,117.36,0.23,8,9,NA
"1855","2018-04-13",5,"Yes","Game",7,6.7,49,NA,NA,NA,NA,8,9,NA
"1856","2018-04-13",6,"Yes","Speed",45,7.2,315,810,505.7,427.71,1.18,8,7,NA
"1857","2018-04-13",6,"Yes","Skills",45,3.6,135,NA,NA,NA,NA,8,7,NA
"1858","2018-04-13",6,"Yes","Conditioning",20,8,160,NA,NA,NA,NA,8,7,NA
"1859","2018-04-13",6,"Yes","Strength",50,4.3,200,NA,NA,NA,NA,8,7,NA
"1860","2018-04-13",7,"Yes","Skills",60,4.7,300,342,208.1,278.11,0.75,NA,NA,NA
"1861","2018-04-13",7,"Yes","Game",7,5.6,42,NA,NA,NA,NA,NA,NA,NA
"1862","2018-04-13",8,"Yes","Game",41,7,287,472,271.7,298.04,0.91,NA,NA,NA
"1863","2018-04-13",8,"Yes","Game",37,5.2,185,NA,NA,NA,NA,NA,NA,NA
"1864","2018-04-13",10,"Yes","Skills",60,4.9,300,438,155.1,227.54,0.68,8,8,NA
"1865","2018-04-13",10,"Yes","Game",7,5.7,42,NA,NA,NA,NA,8,8,NA
"1866","2018-04-13",10,"Yes","Game",12,7.9,96,NA,NA,NA,NA,8,8,NA
"1867","2018-04-13",11,"Yes","Skills",15,0,8,360,232.1,340.39,0.68,9,10,"Absolutely"
"1868","2018-04-13",11,"Yes","Game",23,6.2,138,NA,NA,NA,NA,9,10,"Absolutely"
